title,genre
Shokugeki no Souma: Gou no Sara,Ecchi
Shokugeki no Souma: Gou no Sara,School
Shokugeki no Souma: Gou no Sara,Shounen
One Punch Man Specials,Action
One Punch Man Specials,Sci-Fi
One Punch Man Specials,Comedy
One Punch Man Specials,Parody
One Punch Man Specials,Super Power
One Punch Man Specials,Supernatural
Fuuka,Drama
Fuuka,Ecchi
Fuuka,Music
Fuuka,Romance
Fuuka,School
Fuuka,Shounen
Irozuku Sekai no Ashita kara,Drama
Irozuku Sekai no Ashita kara,Magic
Irozuku Sekai no Ashita kara,Romance
Irozuku Sekai no Ashita kara,School
Sakasama no Patema,Adventure
Sakasama no Patema,Sci-Fi
Initial D First Stage,Action
Initial D First Stage,Cars
Initial D First Stage,Drama
Initial D First Stage,Seinen
Initial D First Stage,Sports
Sewayaki Kitsune no Senko-san,Comedy
Sewayaki Kitsune no Senko-san,Romance
Sewayaki Kitsune no Senko-san,Slice of Life
Sewayaki Kitsune no Senko-san,Supernatural
Okusama ga Seitokaichou!,Comedy
Okusama ga Seitokaichou!,Ecchi
Okusama ga Seitokaichou!,Romance
Okusama ga Seitokaichou!,School
Okusama ga Seitokaichou!,Shounen
Hachimitsu to Clover,Comedy
Hachimitsu to Clover,Drama
Hachimitsu to Clover,Josei
Hachimitsu to Clover,Romance
Hachimitsu to Clover,Slice of Life
Dumbbell Nan Kilo Moteru?,Comedy
Dumbbell Nan Kilo Moteru?,Ecchi
Dumbbell Nan Kilo Moteru?,Slice of Life
Dumbbell Nan Kilo Moteru?,Sports
Carole &amp; Tuesday,Drama
Carole &amp; Tuesday,Music
Carole &amp; Tuesday,Sci-Fi
Mimi wo Sumaseba,Slice of Life
Mimi wo Sumaseba,Drama
Mimi wo Sumaseba,Romance
Mimi wo Sumaseba,Shoujo
Just Because!,Slice of Life
Just Because!,Drama
Just Because!,Romance
Just Because!,School
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Action
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Mystery
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Horror
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Psychological
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,School
Maken-Ki!,Action
Maken-Ki!,Ecchi
Maken-Ki!,Harem
Maken-Ki!,Martial Arts
Maken-Ki!,School
Maken-Ki!,Super Power
Boku no Hero Academia the Movie 2: Heroes:Rising,Action
Boku no Hero Academia the Movie 2: Heroes:Rising,Super Power
Boku no Hero Academia the Movie 2: Heroes:Rising,Shounen
Taboo Tattoo,Action
Taboo Tattoo,Mystery
Taboo Tattoo,Comedy
Taboo Tattoo,Super Power
Taboo Tattoo,Supernatural
Taboo Tattoo,Martial Arts
Taboo Tattoo,Seinen
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Slice of Life
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Supernatural
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Drama
Gintama&#039;: Enchousen,Action
Gintama&#039;: Enchousen,Comedy
Gintama&#039;: Enchousen,Historical
Gintama&#039;: Enchousen,Parody
Gintama&#039;: Enchousen,Samurai
Gintama&#039;: Enchousen,Sci-Fi
Gintama&#039;: Enchousen,Shounen
Fate/kaleid liner Prisma☆Illya,Action
Fate/kaleid liner Prisma☆Illya,Comedy
Fate/kaleid liner Prisma☆Illya,Magic
Fate/kaleid liner Prisma☆Illya,Fantasy
Ballroom e Youkoso,Comedy
Ballroom e Youkoso,Drama
Ballroom e Youkoso,Romance
Ballroom e Youkoso,School
Ballroom e Youkoso,Shounen
Ballroom e Youkoso,Sports
Flying Witch,Slice of Life
Flying Witch,Comedy
Flying Witch,Supernatural
Flying Witch,Magic
Flying Witch,Shounen
Ao no Exorcist Movie,Action
Ao no Exorcist Movie,Demons
Ao no Exorcist Movie,Fantasy
Ao no Exorcist Movie,Shounen
Ao no Exorcist Movie,Supernatural
Angel Beats!: Another Epilogue,Supernatural
Angel Beats!: Another Epilogue,Drama
Angel Beats!: Another Epilogue,School
Ga-Rei: Zero,Action
Ga-Rei: Zero,Super Power
Ga-Rei: Zero,Supernatural
Ga-Rei: Zero,Thriller
11eyes,Action
11eyes,Ecchi
11eyes,Super Power
11eyes,Supernatural
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Comedy
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Drama
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Romance
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Fantasy
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,School
Haibane Renmei,Slice of Life
Haibane Renmei,Mystery
Haibane Renmei,Psychological
Haibane Renmei,Drama
Haibane Renmei,Fantasy
Psycho-Pass Movie,Action
Psycho-Pass Movie,Military
Psycho-Pass Movie,Police
Psycho-Pass Movie,Sci-Fi
B: The Beginning,Action
B: The Beginning,Mystery
B: The Beginning,Police
B: The Beginning,Psychological
B: The Beginning,Supernatural
B: The Beginning,Thriller
Kono Bijutsubu ni wa Mondai ga Aru!,Comedy
Kono Bijutsubu ni wa Mondai ga Aru!,Romance
Kono Bijutsubu ni wa Mondai ga Aru!,School
Kono Bijutsubu ni wa Mondai ga Aru!,Seinen
Naruto: Shippuuden Movie 6 - Road to Ninja,Action
Naruto: Shippuuden Movie 6 - Road to Ninja,Adventure
Naruto: Shippuuden Movie 6 - Road to Ninja,Super Power
Naruto: Shippuuden Movie 6 - Road to Ninja,Martial Arts
Naruto: Shippuuden Movie 6 - Road to Ninja,Shounen
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Adventure
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Comedy
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Historical
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Supernatural
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Drama
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Shounen
Kamisama no Memochou,Mystery
Dorohedoro,Action
Dorohedoro,Comedy
Dorohedoro,Horror
Dorohedoro,Magic
Dorohedoro,Fantasy
Dorohedoro,Seinen
Kanokon,Comedy
Kanokon,Ecchi
Kanokon,Harem
Kanokon,Romance
Kanokon,School
Kanokon,Shounen
Kanokon,Slice of Life
Kanokon,Supernatural
Shakugan no Shana III (Final),Action
Shakugan no Shana III (Final),Supernatural
Shakugan no Shana III (Final),Drama
Shakugan no Shana III (Final),Romance
Shakugan no Shana III (Final),Fantasy
Sakura Trick,Slice of Life
Sakura Trick,Comedy
Sakura Trick,Romance
Sakura Trick,School
Sakura Trick,Seinen
Sakura Trick,Shoujo Ai
MM!,Harem
MM!,Comedy
MM!,Ecchi
MM!,School
InuYasha: Kanketsu-hen,Action
InuYasha: Kanketsu-hen,Adventure
InuYasha: Kanketsu-hen,Comedy
InuYasha: Kanketsu-hen,Historical
InuYasha: Kanketsu-hen,Demons
InuYasha: Kanketsu-hen,Supernatural
InuYasha: Kanketsu-hen,Magic
InuYasha: Kanketsu-hen,Romance
InuYasha: Kanketsu-hen,Fantasy
InuYasha: Kanketsu-hen,Shounen
Kokoro Connect: Michi Random,Comedy
Kokoro Connect: Michi Random,Drama
Kokoro Connect: Michi Random,Romance
Kokoro Connect: Michi Random,School
Kokoro Connect: Michi Random,Slice of Life
Kokoro Connect: Michi Random,Supernatural
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Action
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Adventure
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Comedy
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Romance
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Fantasy
Black Lagoon: Roberta&#039;s Blood Trail,Action
Black Lagoon: Roberta&#039;s Blood Trail,Seinen
Medaka Box,Action
Medaka Box,Comedy
Medaka Box,Ecchi
Medaka Box,Martial Arts
Medaka Box,School
Medaka Box,Shounen
Medaka Box,Super Power
Mononoke,Mystery
Mononoke,Historical
Mononoke,Horror
Mononoke,Demons
Mononoke,Psychological
Mononoke,Supernatural
Mononoke,Fantasy
Mononoke,Seinen
Omamori Himari,Action
Omamori Himari,Harem
Omamori Himari,Comedy
Omamori Himari,Demons
Omamori Himari,Supernatural
Omamori Himari,Romance
Omamori Himari,Ecchi
Omamori Himari,Fantasy
Love Live! School Idol Project 2nd Season,Music
Love Live! School Idol Project 2nd Season,School
Love Live! School Idol Project 2nd Season,Slice of Life
Code Geass: Fukkatsu no Lelouch,Action
Code Geass: Fukkatsu no Lelouch,Military
Code Geass: Fukkatsu no Lelouch,Sci-Fi
Code Geass: Fukkatsu no Lelouch,Super Power
Code Geass: Fukkatsu no Lelouch,Drama
Code Geass: Fukkatsu no Lelouch,Mecha
High School DxD OVA,Comedy
High School DxD OVA,Demons
High School DxD OVA,Ecchi
High School DxD OVA,Romance
High School DxD OVA,School
K: Missing Kings,Action
K: Missing Kings,Super Power
K: Missing Kings,Supernatural
Naruto: Shippuuden Movie 1,Action
Naruto: Shippuuden Movie 1,Adventure
Naruto: Shippuuden Movie 1,Comedy
Naruto: Shippuuden Movie 1,Fantasy
Naruto: Shippuuden Movie 1,Shounen
Haikyuu!!: To the Top 2nd Season,Comedy
Haikyuu!!: To the Top 2nd Season,Sports
Haikyuu!!: To the Top 2nd Season,Drama
Haikyuu!!: To the Top 2nd Season,School
Haikyuu!!: To the Top 2nd Season,Shounen
Chrno Crusade,Action
Chrno Crusade,Demons
Chrno Crusade,Historical
Chrno Crusade,Romance
Chrno Crusade,Shounen
Chrno Crusade,Supernatural
Mahou Sensou,Action
Mahou Sensou,Fantasy
Mahou Sensou,Magic
Date A Live III,Sci-Fi
Date A Live III,Harem
Date A Live III,Comedy
Date A Live III,Romance
Date A Live III,Mecha
Date A Live III,School
Grancrest Senki,Action
Grancrest Senki,Drama
Grancrest Senki,Fantasy
Grancrest Senki,Romance
Zoku Natsume Yuujinchou,Slice of Life
Zoku Natsume Yuujinchou,Demons
Zoku Natsume Yuujinchou,Supernatural
Zoku Natsume Yuujinchou,Drama
Zoku Natsume Yuujinchou,Shoujo
Junjou Romantica,Comedy
Junjou Romantica,Drama
Junjou Romantica,Romance
Junjou Romantica,Shounen Ai
Zero kara Hajimeru Mahou no Sho,Action
Zero kara Hajimeru Mahou no Sho,Adventure
Zero kara Hajimeru Mahou no Sho,Magic
Zero kara Hajimeru Mahou no Sho,Fantasy
Sidonia no Kishi,Action
Sidonia no Kishi,Mecha
Sidonia no Kishi,Sci-Fi
Sidonia no Kishi,Seinen
Sidonia no Kishi,Space
Masou Gakuen HxH,Action
Masou Gakuen HxH,Sci-Fi
Masou Gakuen HxH,Harem
Masou Gakuen HxH,Comedy
Masou Gakuen HxH,Romance
Masou Gakuen HxH,Ecchi
Masou Gakuen HxH,Fantasy
Masou Gakuen HxH,School
Natsume Yuujinchou San,Slice of Life
Natsume Yuujinchou San,Demons
Natsume Yuujinchou San,Supernatural
Natsume Yuujinchou San,Drama
Natsume Yuujinchou San,Shoujo
Kishuku Gakkou no Juliet,Action
Kishuku Gakkou no Juliet,Comedy
Kishuku Gakkou no Juliet,Romance
Kishuku Gakkou no Juliet,School
Kishuku Gakkou no Juliet,Shounen
Tsubasa Chronicle,Action
Tsubasa Chronicle,Adventure
Tsubasa Chronicle,Fantasy
Tsubasa Chronicle,Magic
Tsubasa Chronicle,Romance
Tsubasa Chronicle,Supernatural
Tsubasa Chronicle,Shounen
Assassins Pride,Fantasy
Sekirei: Pure Engagement,Action
Sekirei: Pure Engagement,Comedy
Sekirei: Pure Engagement,Ecchi
Sekirei: Pure Engagement,Harem
Sekirei: Pure Engagement,Super Power
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Comedy
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Ecchi
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Harem
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Romance
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,School
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Action
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Adventure
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Comedy
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Super Power
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Supernatural
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Shounen
Seitokai Yakuindomo*,Slice of Life
Seitokai Yakuindomo*,Comedy
Seitokai Yakuindomo*,School
Seitokai Yakuindomo*,Shounen
Hajime no Ippo: New Challenger,Comedy
Hajime no Ippo: New Challenger,Sports
Hajime no Ippo: New Challenger,Drama
Hajime no Ippo: New Challenger,Shounen
Nazo no Kanojo X,Romance
Nazo no Kanojo X,School
Nazo no Kanojo X,Seinen
Kaze Tachinu,Drama
Kaze Tachinu,Historical
Kaze Tachinu,Romance
Bokura ga Ita,Slice of Life
Bokura ga Ita,Drama
Bokura ga Ita,Romance
Bokura ga Ita,Shoujo
Binbougami ga!,Comedy
Binbougami ga!,Parody
Binbougami ga!,Shounen
Binbougami ga!,Supernatural
Given,Drama
Given,Music
Given,Romance
Given,Shounen Ai
Given,Slice of Life
Ryuugajou Nanana no Maizoukin (TV),Adventure
Ryuugajou Nanana no Maizoukin (TV),Comedy
Ryuugajou Nanana no Maizoukin (TV),Mystery
Ryuugajou Nanana no Maizoukin (TV),Supernatural
Ghost Hunt,Mystery
Ghost Hunt,Comedy
Ghost Hunt,Horror
Ghost Hunt,Supernatural
Ghost Hunt,Shoujo
New Game!!,Game
New Game!!,Slice of Life
New Game!!,Comedy
Yesterday wo Utatte,Slice of Life
Yesterday wo Utatte,Drama
Yesterday wo Utatte,Romance
Yesterday wo Utatte,Seinen
Hayate no Gotoku!,Action
Hayate no Gotoku!,Harem
Hayate no Gotoku!,Comedy
Hayate no Gotoku!,Parody
Hayate no Gotoku!,Romance
Hayate no Gotoku!,Shounen
Planetes,Drama
Planetes,Romance
Planetes,Sci-Fi
Planetes,Seinen
Planetes,Space
3D Kanojo: Real Girl,Romance
3D Kanojo: Real Girl,School
3D Kanojo: Real Girl,Shoujo
Final Fantasy VII: Advent Children,Action
Final Fantasy VII: Advent Children,Super Power
Final Fantasy VII: Advent Children,Fantasy
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Action
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Military
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Sci-Fi
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Mystery
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Police
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Mecha
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Seinen
Kuusen Madoushi Kouhosei no Kyoukan,Action
Kuusen Madoushi Kouhosei no Kyoukan,Drama
Kuusen Madoushi Kouhosei no Kyoukan,Fantasy
Kuusen Madoushi Kouhosei no Kyoukan,Magic
Kuusen Madoushi Kouhosei no Kyoukan,School
Jitsu wa Watashi wa,Comedy
Jitsu wa Watashi wa,Supernatural
Jitsu wa Watashi wa,Romance
Jitsu wa Watashi wa,Vampire
Jitsu wa Watashi wa,Fantasy
Jitsu wa Watashi wa,School
Jitsu wa Watashi wa,Shounen
Mushishi Zoku Shou 2nd Season,Adventure
Mushishi Zoku Shou 2nd Season,Fantasy
Mushishi Zoku Shou 2nd Season,Historical
Mushishi Zoku Shou 2nd Season,Mystery
Mushishi Zoku Shou 2nd Season,Seinen
Mushishi Zoku Shou 2nd Season,Slice of Life
Mushishi Zoku Shou 2nd Season,Supernatural
Servamp,Action
Servamp,Comedy
Servamp,Supernatural
Servamp,Drama
Servamp,Vampire
Servamp,Josei
Kamisama no Inai Nichiyoubi,Adventure
Kamisama no Inai Nichiyoubi,Mystery
Kamisama no Inai Nichiyoubi,Fantasy
SSSS.Gridman,Action
SSSS.Gridman,Sci-Fi
SSSS.Gridman,Mecha
Dance in the Vampire Bund,Action
Dance in the Vampire Bund,Supernatural
Dance in the Vampire Bund,Vampire
Ranma ½,Slice of Life
Ranma ½,Comedy
Ranma ½,Martial Arts
Ranma ½,Fantasy
Ranma ½,Shounen
Slam Dunk,Comedy
Slam Dunk,Drama
Slam Dunk,School
Slam Dunk,Shounen
Slam Dunk,Sports
Working!!!,Comedy
Working!!!,Romance
Working!!!,Seinen
Working!!!,Slice of Life
Mayoiga,Mystery
Mayoiga,Comedy
Mayoiga,Horror
Mayoiga,Psychological
Mayoiga,Drama
Tokyo Godfathers,Comedy
Tokyo Godfathers,Drama
Natsume Yuujinchou Shi,Slice of Life
Natsume Yuujinchou Shi,Demons
Natsume Yuujinchou Shi,Supernatural
Natsume Yuujinchou Shi,Drama
Natsume Yuujinchou Shi,Shoujo
Handa-kun,Slice of Life
Handa-kun,Comedy
Handa-kun,Shounen
Plunderer,Action
Plunderer,Ecchi
Plunderer,Fantasy
Plunderer,Shounen
Gankutsuou,Drama
Gankutsuou,Mystery
Gankutsuou,Sci-Fi
Gankutsuou,Supernatural
Gankutsuou,Thriller
Death Billiards,Game
Death Billiards,Mystery
Death Billiards,Psychological
Death Billiards,Drama
Death Billiards,Thriller
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,Comedy
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,Romance
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,School
Koi wa Ameagari no You ni,Romance
Koi wa Ameagari no You ni,Seinen
Kantai Collection: KanColle,Action
Kantai Collection: KanColle,Military
Kantai Collection: KanColle,Sci-Fi
Kantai Collection: KanColle,Slice of Life
Kantai Collection: KanColle,School
Mirai Nikki OVA,Action
Mirai Nikki OVA,Shounen
Mirai Nikki OVA,Supernatural
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Action
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Mystery
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Supernatural
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Romance
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Thriller
Pokemon Movie 01: Mewtwo no Gyakushuu,Action
Pokemon Movie 01: Mewtwo no Gyakushuu,Adventure
Pokemon Movie 01: Mewtwo no Gyakushuu,Comedy
Pokemon Movie 01: Mewtwo no Gyakushuu,Kids
Pokemon Movie 01: Mewtwo no Gyakushuu,Drama
Pokemon Movie 01: Mewtwo no Gyakushuu,Fantasy
Digimon Adventure 02,Action
Digimon Adventure 02,Adventure
Digimon Adventure 02,Comedy
Digimon Adventure 02,Drama
Digimon Adventure 02,Fantasy
Digimon Adventure 02,Kids
White Album 2,Drama
White Album 2,Music
White Album 2,Romance
White Album 2,Slice of Life
Canaan,Action
Canaan,Sci-Fi
Canaan,Super Power
Canaan,Supernatural
Canaan,Seinen
Kara no Kyoukai 5: Mujun Rasen,Action
Kara no Kyoukai 5: Mujun Rasen,Mystery
Kara no Kyoukai 5: Mujun Rasen,Supernatural
Kara no Kyoukai 5: Mujun Rasen,Drama
Kara no Kyoukai 5: Mujun Rasen,Romance
Kara no Kyoukai 5: Mujun Rasen,Thriller
Golden Kamuy,Action
Golden Kamuy,Adventure
Golden Kamuy,Historical
Golden Kamuy,Seinen
To LOVE-Ru Darkness 2nd,Comedy
To LOVE-Ru Darkness 2nd,Ecchi
To LOVE-Ru Darkness 2nd,Harem
To LOVE-Ru Darkness 2nd,Romance
To LOVE-Ru Darkness 2nd,School
To LOVE-Ru Darkness 2nd,Sci-Fi
To LOVE-Ru Darkness 2nd,Shounen
Gintama.,Action
Gintama.,Comedy
Gintama.,Historical
Gintama.,Parody
Gintama.,Samurai
Gintama.,Sci-Fi
Gintama.,Shounen
Araburu Kisetsu no Otome-domo yo.,Comedy
Araburu Kisetsu no Otome-domo yo.,Drama
Araburu Kisetsu no Otome-domo yo.,Romance
Araburu Kisetsu no Otome-domo yo.,School
Araburu Kisetsu no Otome-domo yo.,Shounen
Punch Line,Comedy
Punch Line,Ecchi
Punch Line,Sci-Fi
Punch Line,Super Power
Punch Line,Supernatural
Uzaki-chan wa Asobitai!,Slice of Life
Uzaki-chan wa Asobitai!,Comedy
Uzaki-chan wa Asobitai!,Romance
Uzaki-chan wa Asobitai!,Ecchi
BNA,Action
BNA,Super Power
BNA,Fantasy
Shingeki no Bahamut: Virgin Soul,Action
Shingeki no Bahamut: Virgin Soul,Adventure
Shingeki no Bahamut: Virgin Soul,Demons
Shingeki no Bahamut: Virgin Soul,Supernatural
Shingeki no Bahamut: Virgin Soul,Magic
Shingeki no Bahamut: Virgin Soul,Fantasy
Umineko no Naku Koro ni,Mystery
Umineko no Naku Koro ni,Horror
Umineko no Naku Koro ni,Psychological
Umineko no Naku Koro ni,Supernatural
07-Ghost,Action
07-Ghost,Demons
07-Ghost,Fantasy
07-Ghost,Josei
07-Ghost,Magic
07-Ghost,Military
Mobile Suit Gundam 00,Action
Mobile Suit Gundam 00,Military
Mobile Suit Gundam 00,Sci-Fi
Mobile Suit Gundam 00,Space
Mobile Suit Gundam 00,Drama
Mobile Suit Gundam 00,Mecha
Terra Formars,Action
Terra Formars,Sci-Fi
Terra Formars,Space
Terra Formars,Horror
Terra Formars,Drama
Terra Formars,Seinen
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Action
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Adventure
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Comedy
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Super Power
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Supernatural
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Shounen
Eizouken ni wa Te wo Dasu na!,Adventure
Eizouken ni wa Te wo Dasu na!,Comedy
Eizouken ni wa Te wo Dasu na!,School
Eizouken ni wa Te wo Dasu na!,Seinen
Love Stage!!,Comedy
Love Stage!!,Romance
Love Stage!!,Shounen Ai
Tiger &amp; Bunny,Action
Tiger &amp; Bunny,Mystery
Tiger &amp; Bunny,Comedy
Tiger &amp; Bunny,Super Power
Nande Koko ni Sensei ga!?,Comedy
Nande Koko ni Sensei ga!?,Ecchi
Nande Koko ni Sensei ga!?,School
Nande Koko ni Sensei ga!?,Seinen
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Adventure
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Drama
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Fantasy
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Mystery
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Sci-Fi
Aoharu x Kikanjuu,Action
Aoharu x Kikanjuu,Comedy
Aoharu x Kikanjuu,Sports
Aoharu x Kikanjuu,Shounen
Noragami Aragoto OVA,Action
Noragami Aragoto OVA,Adventure
Noragami Aragoto OVA,Comedy
Noragami Aragoto OVA,Supernatural
Noragami Aragoto OVA,Shounen
True Tears,Drama
True Tears,Romance
True Tears,School
SKET Dance,Comedy
SKET Dance,School
SKET Dance,Shounen
Gochuumon wa Usagi Desu ka?,Slice of Life
Gochuumon wa Usagi Desu ka?,Comedy
Shugo Chara!,Comedy
Shugo Chara!,Magic
Shugo Chara!,School
Shugo Chara!,Shoujo
Id:Invaded,Mystery
Id:Invaded,Police
Id:Invaded,Psychological
Id:Invaded,Sci-Fi
Neko no Ongaeshi,Adventure
Neko no Ongaeshi,Drama
Neko no Ongaeshi,Fantasy
Kuragehime,Slice of Life
Kuragehime,Comedy
Kuragehime,Josei
Kyoukai no Kanata Movie 2: I&#039;ll Be Here - Mirai-hen,Fantasy
Kyoukai no Kanata Movie 2: I&#039;ll Be Here - Mirai-hen,Slice of Life
Kyoukai no Kanata Movie 2: I&#039;ll Be Here - Mirai-hen,Supernatural
Joker Game,Military
Joker Game,Historical
Joker Game,Drama
Kaze ga Tsuyoku Fuiteiru,Comedy
Kaze ga Tsuyoku Fuiteiru,Sports
Kaze ga Tsuyoku Fuiteiru,Drama
Kaze ga Tsuyoku Fuiteiru,Seinen
Kara no Kyoukai 3: Tsuukaku Zanryuu,Action
Kara no Kyoukai 3: Tsuukaku Zanryuu,Mystery
Kara no Kyoukai 3: Tsuukaku Zanryuu,Supernatural
Kara no Kyoukai 3: Tsuukaku Zanryuu,Drama
Kara no Kyoukai 3: Tsuukaku Zanryuu,Thriller
Chihayafuru 2,Drama
Chihayafuru 2,Game
Chihayafuru 2,Josei
Chihayafuru 2,School
Chihayafuru 2,Slice of Life
Chihayafuru 2,Sports
Naruto: Shippuuden Movie 2 - Kizuna,Action
Naruto: Shippuuden Movie 2 - Kizuna,Martial Arts
Naruto: Shippuuden Movie 2 - Kizuna,Shounen
Naruto: Shippuuden Movie 2 - Kizuna,Supernatural
Texhnolyze,Action
Texhnolyze,Sci-Fi
Texhnolyze,Psychological
Texhnolyze,Drama
Koi to Senkyo to Chocolate,Drama
Koi to Senkyo to Chocolate,Romance
Koi to Senkyo to Chocolate,School
Rozen Maiden,Action
Rozen Maiden,Comedy
Rozen Maiden,Drama
Rozen Maiden,Magic
Rozen Maiden,Seinen
Chrome Shelled Regios,Action
Chrome Shelled Regios,Adventure
Chrome Shelled Regios,Fantasy
Chrome Shelled Regios,School
Chrome Shelled Regios,Sci-Fi
One Outs,Sports
One Outs,Psychological
One Outs,Seinen
Yowamushi Pedal,Comedy
Yowamushi Pedal,Sports
Yowamushi Pedal,Drama
Yowamushi Pedal,Shounen
Seirei no Moribito,Action
Seirei no Moribito,Adventure
Seirei no Moribito,Historical
Seirei no Moribito,Fantasy
Somali to Mori no Kamisama,Adventure
Somali to Mori no Kamisama,Demons
Somali to Mori no Kamisama,Drama
Somali to Mori no Kamisama,Fantasy
Somali to Mori no Kamisama,Slice of Life
Tada-kun wa Koi wo Shinai,Comedy
Tada-kun wa Koi wo Shinai,Romance
Tada-kun wa Koi wo Shinai,Slice of Life
Dragon Ball Super Movie: Broly,Action
Dragon Ball Super Movie: Broly,Adventure
Dragon Ball Super Movie: Broly,Super Power
Dragon Ball Super Movie: Broly,Martial Arts
Dragon Ball Super Movie: Broly,Fantasy
Dragon Ball Super Movie: Broly,Shounen
"Kumo no Mukou, Yakusoku no Basho",Drama
"Kumo no Mukou, Yakusoku no Basho",Military
"Kumo no Mukou, Yakusoku no Basho",Romance
"Kumo no Mukou, Yakusoku no Basho",Sci-Fi
Ushio to Tora (TV),Action
Ushio to Tora (TV),Adventure
Ushio to Tora (TV),Comedy
Ushio to Tora (TV),Demons
Ushio to Tora (TV),Shounen
Ushio to Tora (TV),Supernatural
Detroit Metal City,Music
Detroit Metal City,Comedy
Detroit Metal City,Seinen
Kanata no Astra,Sci-Fi
Kanata no Astra,Adventure
Kanata no Astra,Space
Kanata no Astra,Shounen
Yagate Kimi ni Naru,Romance
Yagate Kimi ni Naru,School
Yagate Kimi ni Naru,Shoujo Ai
